tax_category,dependent_count,min_amount,max_amount,calculation_type,fixed_tax_amount,parameters,sort_order
ko,2,500000,503000,fixed,17180,,626
ko,2,503000,506000,fixed,17430,,627
ko,2,506000,509000,fixed,17670,,628
ko,2,509000,512000,fixed,17920,,629
ko,2,512000,515000,fixed,18160,,630
ko,2,515000,518000,fixed,18410,,631
ko,2,518000,521000,fixed,18650,,632
ko,2,521000,524000,fixed,18900,,633
ko,2,524000,527000,fixed,19140,,634
ko,2,527000,530000,fixed,19390,,635
ko,2,530000,533000,fixed,19630,,636
ko,2,533000,536000,fixed,19970,,637
ko,2,536000,539000,fixed,20460,,638
ko,2,539000,542000,fixed,20950,,639
ko,2,542000,545000,fixed,21440,,640
ko,2,545000,548000,fixed,21930,,641
ko,2,548000,551000,fixed,22420,,642
ko,2,551000,554000,fixed,22960,,643
ko,2,554000,557000,fixed,23510,,644
ko,2,557000,560000,fixed,24060,,645
ko,2,560000,563000,fixed,24620,,646
ko,2,563000,566000,fixed,25170,,647
ko,2,566000,569000,fixed,25720,,648
ko,2,569000,572000,fixed,26270,,649
ko,2,572000,575000,fixed,26820,,650
ko,2,575000,578000,fixed,27370,,651
ko,2,578000,581000,fixed,27920,,652
ko,2,581000,584000,fixed,28480,,653
ko,2,584000,587000,fixed,29030,,654
ko,2,587000,590000,fixed,29580,,655
ko,2,590000,593000,fixed,30130,,656
ko,2,593000,596000,fixed,30680,,657
ko,2,596000,599000,fixed,31230,,658
ko,2,599000,602000,fixed,31780,,659
ko,2,602000,605000,fixed,32340,,660
ko,2,605000,608000,fixed,32890,,661
ko,2,608000,611000,fixed,33440,,662
ko,2,611000,614000,fixed,33990,,663
ko,2,614000,617000,fixed,34540,,664
ko,2,617000,620000,fixed,35090,,665
ko,2,620000,623000,fixed,35640,,666
ko,2,623000,626000,fixed,36190,,667
ko,2,626000,629000,fixed,36750,,668
ko,2,629000,632000,fixed,37300,,669
ko,2,632000,635000,fixed,37850,,670
ko,2,635000,638000,fixed,38400,,671
ko,2,638000,641000,fixed,38950,,672
ko,2,641000,644000,fixed,39500,,673
ko,2,644000,647000,fixed,40050,,674
ko,2,647000,650000,fixed,40610,,675
ko,2,650000,653000,fixed,41160,,676
ko,2,653000,656000,fixed,41710,,677
ko,2,656000,659000,fixed,42260,,678
ko,2,659000,662000,fixed,42810,,679
ko,2,662000,665000,fixed,43360,,680
ko,2,665000,668000,fixed,43910,,681
ko,2,668000,671000,fixed,44460,,682
ko,2,671000,674000,fixed,45020,,683
ko,2,674000,677000,fixed,45570,,684
ko,2,677000,680000,fixed,46120,,685
ko,2,680000,683000,fixed,46670,,686
ko,2,683000,686000,fixed,47220,,687
ko,2,686000,689000,fixed,47770,,688
ko,2,689000,692000,fixed,48320,,689
ko,2,692000,695000,fixed,48880,,690
ko,2,695000,698000,fixed,49430,,691
ko,2,698000,701000,fixed,49980,,692
ko,2,701000,704000,fixed,50530,,693
ko,2,704000,707000,fixed,51080,,694
ko,2,707000,710000,fixed,51630,,695
ko,2,710000,713000,fixed,52240,,696
ko,2,713000,716000,fixed,52860,,697
ko,2,716000,719000,fixed,53470,,698
ko,2,719000,722000,fixed,54080,,699
ko,2,722000,725000,fixed,54690,,700
ko,2,725000,728000,fixed,55310,,701
ko,2,728000,731000,fixed,55920,,702
ko,2,731000,734000,fixed,56530,,703
ko,2,734000,737000,fixed,57150,,704
ko,2,737000,740000,fixed,57760,,705
ko,2,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":58060,""rate_numerator"":2042,""rate_denominator"":10000}",706
ko,2,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":68270,""rate_numerator"":23483,""rate_denominator"":100000}",707
ko,2,960000,1720000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":108200,""rate_numerator"":33693,""rate_denominator"":100000}",708
ko,2,1720000,2130000,marginal_round_10,,"{""base_amount"":1720000,""base_tax"":364270,""rate_numerator"":4084,""rate_denominator"":10000}",709
ko,2,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":536470,""rate_numerator"":4084,""rate_denominator"":10000}",710
ko,2,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":558250,""rate_numerator"":4084,""rate_denominator"":10000}",711
ko,2,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":580030,""rate_numerator"":4084,""rate_denominator"":10000}",712
ko,2,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":601810,""rate_numerator"":4084,""rate_denominator"":10000}",713
ko,2,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1112310,""rate_numerator"":45945,""rate_denominator"":100000}",714
ko,3,0,111000,fixed,0,,715
ko,3,111000,113000,fixed,0,,716
ko,3,113000,115000,fixed,0,,717
ko,3,115000,117000,fixed,0,,718
ko,3,117000,119000,fixed,0,,719
ko,3,119000,121000,fixed,0,,720
ko,3,121000,123000,fixed,0,,721
ko,3,123000,125000,fixed,0,,722
ko,3,125000,127000,fixed,0,,723
ko,3,127000,129000,fixed,0,,724
ko,3,129000,131000,fixed,0,,725
ko,3,131000,133000,fixed,0,,726
ko,3,133000,135000,fixed,0,,727
ko,3,135000,137000,fixed,0,,728
ko,3,137000,139000,fixed,0,,729
ko,3,139000,141000,fixed,0,,730
ko,3,141000,143000,fixed,0,,731
ko,3,143000,145000,fixed,0,,732
ko,3,145000,147000,fixed,0,,733
ko,3,147000,149000,fixed,0,,734
ko,3,149000,151000,fixed,0,,735
ko,3,151000,153000,fixed,0,,736
ko,3,153000,155000,fixed,0,,737
ko,3,155000,157000,fixed,0,,738
ko,3,157000,159000,fixed,0,,739
ko,3,159000,161000,fixed,0,,740
ko,3,161000,163000,fixed,0,,741
ko,3,163000,165000,fixed,0,,742
ko,3,165000,167000,fixed,0,,743
ko,3,167000,169000,fixed,0,,744
ko,3,169000,171000,fixed,0,,745
ko,3,171000,173000,fixed,0,,746
ko,3,173000,175000,fixed,0,,747
ko,3,175000,177000,fixed,0,,748
ko,3,177000,179000,fixed,0,,749
ko,3,179000,181000,fixed,0,,750
ko,3,181000,183000,fixed,0,,751
ko,3,183000,185000,fixed,0,,752
ko,3,185000,187000,fixed,0,,753
ko,3,187000,189000,fixed,0,,754
ko,3,189000,191000,fixed,0,,755
ko,3,191000,193000,fixed,0,,756
ko,3,193000,195000,fixed,0,,757
ko,3,195000,197000,fixed,0,,758
ko,3,197000,199000,fixed,0,,759
ko,3,199000,201000,fixed,0,,760
ko,3,201000,203000,fixed,0,,761
ko,3,203000,205000,fixed,0,,762
ko,3,205000,207000,fixed,0,,763
ko,3,207000,209000,fixed,0,,764
ko,3,209000,211000,fixed,0,,765
ko,3,211000,213000,fixed,0,,766
ko,3,213000,215000,fixed,0,,767
ko,3,215000,217000,fixed,0,,768
ko,3,217000,219000,fixed,0,,769
ko,3,219000,221000,fixed,0,,770
ko,3,221000,224000,fixed,120,,771
ko,3,224000,227000,fixed,230,,772
ko,3,227000,230000,fixed,340,,773
ko,3,230000,233000,fixed,450,,774
ko,3,233000,236000,fixed,550,,775
ko,3,236000,239000,fixed,660,,776
ko,3,239000,242000,fixed,770,,777
ko,3,242000,245000,fixed,880,,778
ko,3,245000,248000,fixed,980,,779
ko,3,248000,251000,fixed,1090,,780
ko,3,251000,254000,fixed,1190,,781
ko,3,254000,257000,fixed,1310,,782
ko,3,257000,260000,fixed,1410,,783
ko,3,260000,263000,fixed,1520,,784
ko,3,263000,266000,fixed,1620,,785
ko,3,266000,269000,fixed,1740,,786
ko,3,269000,272000,fixed,1840,,787
ko,3,272000,275000,fixed,1950,,788
ko,3,275000,278000,fixed,2050,,789
ko,3,278000,281000,fixed,2160,,790
ko,3,281000,284000,fixed,2270,,791
ko,3,284000,287000,fixed,2380,,792
ko,3,287000,290000,fixed,2480,,793
ko,3,290000,293000,fixed,2590,,794
ko,3,293000,296000,fixed,2700,,795
ko,3,296000,299000,fixed,2810,,796
ko,3,299000,302000,fixed,2910,,797
ko,3,302000,305000,fixed,3030,,798
ko,3,305000,308000,fixed,3150,,799
ko,3,308000,311000,fixed,3280,,800
ko,3,311000,314000,fixed,3400,,801
ko,3,314000,317000,fixed,3520,,802
ko,3,317000,320000,fixed,3640,,803
ko,3,320000,323000,fixed,3770,,804
ko,3,323000,326000,fixed,3890,,805
ko,3,326000,329000,fixed,4010,,806
ko,3,329000,332000,fixed,4140,,807
ko,3,332000,335000,fixed,4260,,808
ko,3,335000,338000,fixed,4380,,809
ko,3,338000,341000,fixed,4500,,810
ko,3,341000,344000,fixed,4630,,811
ko,3,344000,347000,fixed,4750,,812
ko,3,347000,350000,fixed,4870,,813
ko,3,350000,353000,fixed,4990,,814
ko,3,353000,356000,fixed,5120,,815
ko,3,356000,359000,fixed,5240,,816
ko,3,359000,362000,fixed,5360,,817
ko,3,362000,365000,fixed,5480,,818
ko,3,365000,368000,fixed,5610,,819
ko,3,368000,371000,fixed,5730,,820
ko,3,371000,374000,fixed,5850,,821
ko,3,374000,377000,fixed,5970,,822
ko,3,377000,380000,fixed,6100,,823
ko,3,380000,383000,fixed,6220,,824
ko,3,383000,386000,fixed,6340,,825
ko,3,386000,389000,fixed,6460,,826
ko,3,389000,392000,fixed,6590,,827
ko,3,392000,395000,fixed,6710,,828
ko,3,395000,398000,fixed,6830,,829
ko,3,398000,401000,fixed,6950,,830
ko,3,401000,404000,fixed,7080,,831
ko,3,404000,407000,fixed,7200,,832
ko,3,407000,410000,fixed,7320,,833
ko,3,410000,413000,fixed,7440,,834
ko,3,413000,416000,fixed,7570,,835
ko,3,416000,419000,fixed,7690,,836
ko,3,419000,422000,fixed,7810,,837
ko,3,422000,425000,fixed,7930,,838
ko,3,425000,428000,fixed,8060,,839
ko,3,428000,431000,fixed,8180,,840
ko,3,431000,434000,fixed,8310,,841
ko,3,434000,437000,fixed,8560,,842
ko,3,437000,440000,fixed,8800,,843
ko,3,440000,443000,fixed,9050,,844
ko,3,443000,446000,fixed,9290,,845
ko,3,446000,449000,fixed,9540,,846
ko,3,449000,452000,fixed,9780,,847
ko,3,452000,455000,fixed,10030,,848
ko,3,455000,458000,fixed,10270,,849
ko,3,458000,461000,fixed,10520,,850
ko,3,461000,464000,fixed,10760,,851
ko,3,464000,467000,fixed,11010,,852
ko,3,467000,470000,fixed,11250,,853
ko,3,470000,473000,fixed,11500,,854
ko,3,473000,476000,fixed,11740,,855
ko,3,476000,479000,fixed,11990,,856
ko,3,479000,482000,fixed,12230,,857
ko,3,482000,485000,fixed,12480,,858
ko,3,485000,488000,fixed,12720,,859
ko,3,488000,491000,fixed,12970,,860
ko,3,491000,494000,fixed,13210,,861
ko,3,494000,497000,fixed,13460,,862
ko,3,497000,500000,fixed,13700,,863
ko,3,500000,503000,fixed,13950,,864
ko,3,503000,506000,fixed,14190,,865
ko,3,506000,509000,fixed,14440,,866
ko,3,509000,512000,fixed,14680,,867
ko,3,512000,515000,fixed,14930,,868
ko,3,515000,518000,fixed,15170,,869
ko,3,518000,521000,fixed,15420,,870
ko,3,521000,524000,fixed,15660,,871
ko,3,524000,527000,fixed,15910,,872
ko,3,527000,530000,fixed,16150,,873
ko,3,530000,533000,fixed,16400,,874
ko,3,533000,536000,fixed,16640,,875
ko,3,536000,539000,fixed,16890,,876
ko,3,539000,542000,fixed,17130,,877
ko,3,542000,545000,fixed,17380,,878
ko,3,545000,548000,fixed,17620,,879
ko,3,548000,551000,fixed,17870,,880
ko,3,551000,554000,fixed,18140,,881
ko,3,554000,557000,fixed,18420,,882
ko,3,557000,560000,fixed,18690,,883
ko,3,560000,563000,fixed,18970,,884
ko,3,563000,566000,fixed,19250,,885
ko,3,566000,569000,fixed,19520,,886
ko,3,569000,572000,fixed,19810,,887
ko,3,572000,575000,fixed,20360,,888
ko,3,575000,578000,fixed,20910,,889
ko,3,578000,581000,fixed,21460,,890
ko,3,581000,584000,fixed,22010,,891
ko,3,584000,587000,fixed,22560,,892
ko,3,587000,590000,fixed,23120,,893
ko,3,590000,593000,fixed,23670,,894
ko,3,593000,596000,fixed,24220,,895
ko,3,596000,599000,fixed,24770,,896
ko,3,599000,602000,fixed,25320,,897
ko,3,602000,605000,fixed,25870,,898
ko,3,605000,608000,fixed,26420,,899
ko,3,608000,611000,fixed,26970,,900
ko,3,611000,614000,fixed,27530,,901
ko,3,614000,617000,fixed,28080,,902
ko,3,617000,620000,fixed,28630,,903
ko,3,620000,623000,fixed,29180,,904
ko,3,623000,626000,fixed,29730,,905
ko,3,626000,629000,fixed,30280,,906
ko,3,629000,632000,fixed,30830,,907
ko,3,632000,635000,fixed,31390,,908
ko,3,635000,638000,fixed,31940,,909
ko,3,638000,641000,fixed,32490,,910
ko,3,641000,644000,fixed,33040,,911
ko,3,644000,647000,fixed,33590,,912
ko,3,647000,650000,fixed,34140,,913
ko,3,650000,653000,fixed,34690,,914
ko,3,653000,656000,fixed,35240,,915
ko,3,656000,659000,fixed,35800,,916
ko,3,659000,662000,fixed,36350,,917
ko,3,662000,665000,fixed,36900,,918
ko,3,665000,668000,fixed,37450,,919
ko,3,668000,671000,fixed,38000,,920
ko,3,671000,674000,fixed,38550,,921
ko,3,674000,677000,fixed,39100,,922
ko,3,677000,680000,fixed,39660,,923
ko,3,680000,683000,fixed,40210,,924
ko,3,683000,686000,fixed,40760,,925
ko,3,686000,689000,fixed,41310,,926
ko,3,689000,692000,fixed,41860,,927
ko,3,692000,695000,fixed,42410,,928
ko,3,695000,698000,fixed,42960,,929
ko,3,698000,701000,fixed,43520,,930
ko,3,701000,704000,fixed,44070,,931
ko,3,704000,707000,fixed,44620,,932
ko,3,707000,710000,fixed,45170,,933
ko,3,710000,713000,fixed,45780,,934
ko,3,713000,716000,fixed,46390,,935
ko,3,716000,719000,fixed,47010,,936
ko,3,719000,722000,fixed,47620,,937
ko,3,722000,725000,fixed,48230,,938
ko,3,725000,728000,fixed,48840,,939
ko,3,728000,731000,fixed,49460,,940
ko,3,731000,734000,fixed,50070,,941
ko,3,734000,737000,fixed,50680,,942
ko,3,737000,740000,fixed,51300,,943
ko,3,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":51600,""rate_numerator"":2042,""rate_denominator"":10000}",944
ko,3,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":61810,""rate_numerator"":23483,""rate_denominator"":100000}",945
ko,3,960000,1720000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":101730,""rate_numerator"":33693,""rate_denominator"":100000}",946
ko,3,1720000,2130000,marginal_round_10,,"{""base_amount"":1720000,""base_tax"":357800,""rate_numerator"":4084,""rate_denominator"":10000}",947
ko,3,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":530010,""rate_numerator"":4084,""rate_denominator"":10000}",948
ko,3,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":551790,""rate_numerator"":4084,""rate_denominator"":10000}",949
ko,3,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":573570,""rate_numerator"":4084,""rate_denominator"":10000}",950
ko,3,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":595350,""rate_numerator"":4084,""rate_denominator"":10000}",951
ko,3,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1105850,""rate_numerator"":45945,""rate_denominator"":100000}",952
ko,4,0,111000,fixed,0,,953
ko,4,111000,113000,fixed,0,,954
ko,4,113000,115000,fixed,0,,955
ko,4,115000,117000,fixed,0,,956
ko,4,117000,119000,fixed,0,,957
ko,4,119000,121000,fixed,0,,958
ko,4,121000,123000,fixed,0,,959
ko,4,123000,125000,fixed,0,,960
ko,4,125000,127000,fixed,0,,961
ko,4,127000,129000,fixed,0,,962
ko,4,129000,131000,fixed,0,,963
ko,4,131000,133000,fixed,0,,964
ko,4,133000,135000,fixed,0,,965
ko,4,135000,137000,fixed,0,,966
ko,4,137000,139000,fixed,0,,967
ko,4,139000,141000,fixed,0,,968
ko,4,141000,143000,fixed,0,,969
ko,4,143000,145000,fixed,0,,970
ko,4,145000,147000,fixed,0,,971
ko,4,147000,149000,fixed,0,,972
ko,4,149000,151000,fixed,0,,973
ko,4,151000,153000,fixed,0,,974
ko,4,153000,155000,fixed,0,,975
ko,4,155000,157000,fixed,0,,976
ko,4,157000,159000,fixed,0,,977
ko,4,159000,161000,fixed,0,,978
ko,4,161000,163000,fixed,0,,979
ko,4,163000,165000,fixed,0,,980
ko,4,165000,167000,fixed,0,,981
ko,4,167000,169000,fixed,0,,982
ko,4,169000,171000,fixed,0,,983
ko,4,171000,173000,fixed,0,,984
ko,4,173000,175000,fixed,0,,985
ko,4,175000,177000,fixed,0,,986
ko,4,177000,179000,fixed,0,,987
ko,4,179000,181000,fixed,0,,988
ko,4,181000,183000,fixed,0,,989
ko,4,183000,185000,fixed,0,,990
ko,4,185000,187000,fixed,0,,991
ko,4,187000,189000,fixed,0,,992
ko,4,189000,191000,fixed,0,,993
ko,4,191000,193000,fixed,0,,994
ko,4,193000,195000,fixed,0,,995
ko,4,195000,197000,fixed,0,,996
ko,4,197000,199000,fixed,0,,997
ko,4,199000,201000,fixed,0,,998
ko,4,201000,203000,fixed,0,,999
ko,4,203000,205000,fixed,0,,1000
ko,4,205000,207000,fixed,0,,1001
ko,4,207000,209000,fixed,0,,1002
ko,4,209000,211000,fixed,0,,1003
ko,4,211000,213000,fixed,0,,1004
ko,4,213000,215000,fixed,0,,1005
ko,4,215000,217000,fixed,0,,1006
ko,4,217000,219000,fixed,0,,1007
ko,4,219000,221000,fixed,0,,1008
ko,4,221000,224000,fixed,0,,1009
ko,4,224000,227000,fixed,0,,1010
ko,4,227000,230000,fixed,0,,1011
ko,4,230000,233000,fixed,0,,1012
ko,4,233000,236000,fixed,0,,1013
ko,4,236000,239000,fixed,0,,1014
ko,4,239000,242000,fixed,0,,1015
ko,4,242000,245000,fixed,0,,1016
ko,4,245000,248000,fixed,0,,1017
ko,4,248000,251000,fixed,0,,1018
ko,4,251000,254000,fixed,0,,1019
ko,4,254000,257000,fixed,0,,1020
ko,4,257000,260000,fixed,0,,1021
ko,4,260000,263000,fixed,0,,1022
ko,4,263000,266000,fixed,0,,1023
ko,4,266000,269000,fixed,110,,1024
ko,4,269000,272000,fixed,220,,1025
ko,4,272000,275000,fixed,330,,1026
ko,4,275000,278000,fixed,440,,1027
ko,4,278000,281000,fixed,540,,1028
ko,4,281000,284000,fixed,650,,1029
ko,4,284000,287000,fixed,760,,1030
ko,4,287000,290000,fixed,870,,1031
ko,4,290000,293000,fixed,970,,1032
ko,4,293000,296000,fixed,1080,,1033
ko,4,296000,299000,fixed,1180,,1034
ko,4,299000,302000,fixed,1300,,1035
ko,4,302000,305000,fixed,1420,,1036
ko,4,305000,308000,fixed,1540,,1037
ko,4,308000,311000,fixed,1660,,1038
ko,4,311000,314000,fixed,1790,,1039
ko,4,314000,317000,fixed,1910,,1040
ko,4,317000,320000,fixed,2030,,1041
ko,4,320000,323000,fixed,2150,,1042
ko,4,323000,326000,fixed,2280,,1043
ko,4,326000,329000,fixed,2400,,1044
ko,4,329000,332000,fixed,2520,,1045
ko,4,332000,335000,fixed,2640,,1046
ko,4,335000,338000,fixed,2770,,1047
ko,4,338000,341000,fixed,2890,,1048
ko,4,341000,344000,fixed,3010,,1049
ko,4,344000,347000,fixed,3130,,1050
ko,4,347000,350000,fixed,3260,,1051
ko,4,350000,353000,fixed,3380,,1052
ko,4,353000,356000,fixed,3500,,1053
ko,4,356000,359000,fixed,3620,,1054
ko,4,359000,362000,fixed,3750,,1055
ko,4,362000,365000,fixed,3870,,1056
ko,4,365000,368000,fixed,3990,,1057
ko,4,368000,371000,fixed,4110,,1058
ko,4,371000,374000,fixed,4240,,1059
ko,4,374000,377000,fixed,4360,,1060
ko,4,377000,380000,fixed,4480,,1061
ko,4,380000,383000,fixed,4600,,1062
ko,4,383000,386000,fixed,4730,,1063
ko,4,386000,389000,fixed,4850,,1064
ko,4,389000,392000,fixed,4970,,1065
ko,4,392000,395000,fixed,5090,,1066
ko,4,395000,398000,fixed,5220,,1067
ko,4,398000,401000,fixed,5340,,1068
ko,4,401000,404000,fixed,5460,,1069
ko,4,404000,407000,fixed,5580,,1070
ko,4,407000,410000,fixed,5710,,1071
ko,4,410000,413000,fixed,5830,,1072
ko,4,413000,416000,fixed,5950,,1073
ko,4,416000,419000,fixed,6070,,1074
ko,4,419000,422000,fixed,6200,,1075
ko,4,422000,425000,fixed,6320,,1076
ko,4,425000,428000,fixed,6440,,1077
ko,4,428000,431000,fixed,6570,,1078
ko,4,431000,434000,fixed,6690,,1079
ko,4,434000,437000,fixed,6810,,1080
ko,4,437000,440000,fixed,6930,,1081
ko,4,440000,443000,fixed,7060,,1082
ko,4,443000,446000,fixed,7180,,1083
ko,4,446000,449000,fixed,7300,,1084
ko,4,449000,452000,fixed,7420,,1085
ko,4,452000,455000,fixed,7550,,1086
ko,4,455000,458000,fixed,7670,,1087
ko,4,458000,461000,fixed,7790,,1088
ko,4,461000,464000,fixed,7910,,1089
ko,4,464000,467000,fixed,8040,,1090
ko,4,467000,470000,fixed,8160,,1091
ko,4,470000,473000,fixed,8280,,1092
ko,4,473000,476000,fixed,8500,,1093
ko,4,476000,479000,fixed,8750,,1094
ko,4,479000,482000,fixed,9000,,1095
ko,4,482000,485000,fixed,9240,,1096
ko,4,485000,488000,fixed,9490,,1097
ko,4,488000,491000,fixed,9730,,1098
ko,4,491000,494000,fixed,9980,,1099
ko,4,494000,497000,fixed,10220,,1100
ko,4,497000,500000,fixed,10470,,1101
ko,4,500000,503000,fixed,10710,,1102
ko,4,503000,506000,fixed,10960,,1103
ko,4,506000,509000,fixed,11200,,1104
ko,4,509000,512000,fixed,11450,,1105
ko,4,512000,515000,fixed,11690,,1106
ko,4,515000,518000,fixed,11940,,1107
ko,4,518000,521000,fixed,12180,,1108
ko,4,521000,524000,fixed,12430,,1109
ko,4,524000,527000,fixed,12670,,1110
ko,4,527000,530000,fixed,12920,,1111
ko,4,530000,533000,fixed,13160,,1112
ko,4,533000,536000,fixed,13410,,1113
ko,4,536000,539000,fixed,13650,,1114
ko,4,539000,542000,fixed,13900,,1115
ko,4,542000,545000,fixed,14140,,1116
ko,4,545000,548000,fixed,14390,,1117
ko,4,548000,551000,fixed,14630,,1118
ko,4,551000,554000,fixed,14910,,1119
ko,4,554000,557000,fixed,15180,,1120
ko,4,557000,560000,fixed,15460,,1121
ko,4,560000,563000,fixed,15730,,1122
ko,4,563000,566000,fixed,16010,,1123
ko,4,566000,569000,fixed,16280,,1124
ko,4,569000,572000,fixed,16560,,1125
ko,4,572000,575000,fixed,16840,,1126
ko,4,575000,578000,fixed,17110,,1127
ko,4,578000,581000,fixed,17390,,1128
ko,4,581000,584000,fixed,17660,,1129
ko,4,584000,587000,fixed,17940,,1130
ko,4,587000,590000,fixed,18210,,1131
ko,4,590000,593000,fixed,18490,,1132
ko,4,593000,596000,fixed,18770,,1133
ko,4,596000,599000,fixed,19040,,1134
ko,4,599000,602000,fixed,19320,,1135
ko,4,602000,605000,fixed,19590,,1136
ko,4,605000,608000,fixed,19950,,1137
ko,4,608000,611000,fixed,20500,,1138
ko,4,611000,614000,fixed,21050,,1139
ko,4,614000,617000,fixed,21600,,1140
ko,4,617000,620000,fixed,22160,,1141
ko,4,620000,623000,fixed,22710,,1142
ko,4,623000,626000,fixed,23260,,1143
ko,4,626000,629000,fixed,23810,,1144
ko,4,629000,632000,fixed,24360,,1145
ko,4,632000,635000,fixed,24910,,1146
ko,4,635000,638000,fixed,25460,,1147
ko,4,638000,641000,fixed,26020,,1148
ko,4,641000,644000,fixed,26570,,1149
ko,4,644000,647000,fixed,27120,,1150
ko,4,647000,650000,fixed,27670,,1151
ko,4,650000,653000,fixed,28220,,1152
ko,4,653000,656000,fixed,28770,,1153
ko,4,656000,659000,fixed,29320,,1154
ko,4,659000,662000,fixed,29870,,1155
ko,4,662000,665000,fixed,30430,,1156
ko,4,665000,668000,fixed,30980,,1157
ko,4,668000,671000,fixed,31530,,1158
ko,4,671000,674000,fixed,32080,,1159
ko,4,674000,677000,fixed,32630,,1160
ko,4,677000,680000,fixed,33180,,1161
ko,4,680000,683000,fixed,33730,,1162
ko,4,683000,686000,fixed,34290,,1163
ko,4,686000,689000,fixed,34840,,1164
ko,4,689000,692000,fixed,35390,,1165
ko,4,692000,695000,fixed,35940,,1166
ko,4,695000,698000,fixed,36490,,1167
ko,4,698000,701000,fixed,37040,,1168
ko,4,701000,704000,fixed,37590,,1169
ko,4,704000,707000,fixed,38140,,1170
ko,4,707000,710000,fixed,38710,,1171
ko,4,710000,713000,fixed,39320,,1172
ko,4,713000,716000,fixed,39930,,1173
ko,4,716000,719000,fixed,40540,,1174
ko,4,719000,722000,fixed,41160,,1175
ko,4,722000,725000,fixed,41770,,1176
ko,4,725000,728000,fixed,42380,,1177
ko,4,728000,731000,fixed,42990,,1178
ko,4,731000,734000,fixed,43610,,1179
ko,4,734000,737000,fixed,44220,,1180
ko,4,737000,740000,fixed,44830,,1181
ko,4,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":45140,""rate_numerator"":2042,""rate_denominator"":10000}",1182
ko,4,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":55350,""rate_numerator"":23483,""rate_denominator"":100000}",1183
ko,4,960000,1720000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":95270,""rate_numerator"":33693,""rate_denominator"":100000}",1184
ko,4,1720000,2130000,marginal_round_10,,"{""base_amount"":1720000,""base_tax"":351340,""rate_numerator"":4084,""rate_denominator"":10000}",1185
ko,4,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":523550,""rate_numerator"":4084,""rate_denominator"":10000}",1186
ko,4,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":545330,""rate_numerator"":4084,""rate_denominator"":10000}",1187
ko,4,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":567100,""rate_numerator"":4084,""rate_denominator"":10000}",1188
ko,4,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":588880,""rate_numerator"":4084,""rate_denominator"":10000}",1189
ko,4,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1099380,""rate_numerator"":45945,""rate_denominator"":100000}",1190
ko,5,0,111000,fixed,0,,1191
ko,5,111000,113000,fixed,0,,1192
ko,5,113000,115000,fixed,0,,1193
ko,5,115000,117000,fixed,0,,1194
ko,5,117000,119000,fixed,0,,1195
ko,5,119000,121000,fixed,0,,1196
ko,5,121000,123000,fixed,0,,1197
ko,5,123000,125000,fixed,0,,1198
ko,5,125000,127000,fixed,0,,1199
ko,5,127000,129000,fixed,0,,1200
ko,5,129000,131000,fixed,0,,1201
ko,5,131000,133000,fixed,0,,1202
ko,5,133000,135000,fixed,0,,1203
ko,5,135000,137000,fixed,0,,1204
ko,5,137000,139000,fixed,0,,1205
ko,5,139000,141000,fixed,0,,1206
ko,5,141000,143000,fixed,0,,1207
ko,5,143000,145000,fixed,0,,1208
ko,5,145000,147000,fixed,0,,1209
ko,5,147000,149000,fixed,0,,1210
ko,5,149000,151000,fixed,0,,1211
ko,5,151000,153000,fixed,0,,1212
ko,5,153000,155000,fixed,0,,1213
ko,5,155000,157000,fixed,0,,1214
ko,5,157000,159000,fixed,0,,1215
ko,5,159000,161000,fixed,0,,1216
ko,5,161000,163000,fixed,0,,1217
ko,5,163000,165000,fixed,0,,1218
ko,5,165000,167000,fixed,0,,1219
ko,5,167000,169000,fixed,0,,1220
ko,5,169000,171000,fixed,0,,1221
ko,5,171000,173000,fixed,0,,1222
ko,5,173000,175000,fixed,0,,1223
