tax_category,dependent_count,min_amount,max_amount,calculation_type,fixed_tax_amount,parameters,sort_order
ko,5,133000,135000,fixed,0,,1221
ko,5,135000,137000,fixed,0,,1222
ko,5,137000,139000,fixed,0,,1223
ko,5,139000,141000,fixed,0,,1224
ko,5,141000,143000,fixed,0,,1225
ko,5,143000,145000,fixed,0,,1226
ko,5,145000,147000,fixed,0,,1227
ko,5,147000,149000,fixed,0,,1228
ko,5,149000,151000,fixed,0,,1229
ko,5,151000,153000,fixed,0,,1230
ko,5,153000,155000,fixed,0,,1231
ko,5,155000,157000,fixed,0,,1232
ko,5,157000,159000,fixed,0,,1233
ko,5,159000,161000,fixed,0,,1234
ko,5,161000,163000,fixed,0,,1235
ko,5,163000,165000,fixed,0,,1236
ko,5,165000,167000,fixed,0,,1237
ko,5,167000,169000,fixed,0,,1238
ko,5,169000,171000,fixed,0,,1239
ko,5,171000,173000,fixed,0,,1240
ko,5,173000,175000,fixed,0,,1241
ko,5,175000,177000,fixed,0,,1242
ko,5,177000,179000,fixed,0,,1243
ko,5,179000,181000,fixed,0,,1244
ko,5,181000,183000,fixed,0,,1245
ko,5,183000,185000,fixed,0,,1246
ko,5,185000,187000,fixed,0,,1247
ko,5,187000,189000,fixed,0,,1248
ko,5,189000,191000,fixed,0,,1249
ko,5,191000,193000,fixed,0,,1250
ko,5,193000,195000,fixed,0,,1251
ko,5,195000,197000,fixed,0,,1252
ko,5,197000,199000,fixed,0,,1253
ko,5,199000,201000,fixed,0,,1254
ko,5,201000,203000,fixed,0,,1255
ko,5,203000,205000,fixed,0,,1256
ko,5,205000,207000,fixed,0,,1257
ko,5,207000,209000,fixed,0,,1258
ko,5,209000,211000,fixed,0,,1259
ko,5,211000,213000,fixed,0,,1260
ko,5,213000,215000,fixed,0,,1261
ko,5,215000,217000,fixed,0,,1262
ko,5,217000,219000,fixed,0,,1263
ko,5,219000,221000,fixed,0,,1264
ko,5,221000,224000,fixed,0,,1265
ko,5,224000,227000,fixed,0,,1266
ko,5,227000,230000,fixed,0,,1267
ko,5,230000,233000,fixed,0,,1268
ko,5,233000,236000,fixed,0,,1269
ko,5,236000,239000,fixed,0,,1270
ko,5,239000,242000,fixed,0,,1271
ko,5,242000,245000,fixed,0,,1272
ko,5,245000,248000,fixed,0,,1273
ko,5,248000,251000,fixed,0,,1274
ko,5,251000,254000,fixed,0,,1275
ko,5,254000,257000,fixed,0,,1276
ko,5,257000,260000,fixed,0,,1277
ko,5,260000,263000,fixed,0,,1278
ko,5,263000,266000,fixed,0,,1279
ko,5,266000,269000,fixed,0,,1280
ko,5,269000,272000,fixed,0,,1281
ko,5,272000,275000,fixed,0,,1282
ko,5,275000,278000,fixed,0,,1283
ko,5,278000,281000,fixed,0,,1284
ko,5,281000,284000,fixed,0,,1285
ko,5,284000,287000,fixed,0,,1286
ko,5,287000,290000,fixed,0,,1287
ko,5,290000,293000,fixed,0,,1288
ko,5,293000,296000,fixed,0,,1289
ko,5,296000,299000,fixed,0,,1290
ko,5,299000,302000,fixed,0,,1291
ko,5,302000,305000,fixed,0,,1292
ko,5,305000,308000,fixed,0,,1293
ko,5,308000,311000,fixed,210,,1294
ko,5,311000,314000,fixed,340,,1295
ko,5,314000,317000,fixed,460,,1296
ko,5,317000,320000,fixed,580,,1297
ko,5,320000,323000,fixed,700,,1298
ko,5,323000,326000,fixed,830,,1299
ko,5,326000,329000,fixed,950,,1300
ko,5,329000,332000,fixed,1070,,1301
ko,5,332000,335000,fixed,1190,,1302
ko,5,335000,338000,fixed,1320,,1303
ko,5,338000,341000,fixed,1440,,1304
ko,5,341000,344000,fixed,1560,,1305
ko,5,344000,347000,fixed,1680,,1306
ko,5,347000,350000,fixed,1810,,1307
ko,5,350000,353000,fixed,1930,,1308
ko,5,353000,356000,fixed,2050,,1309
ko,5,356000,359000,fixed,2170,,1310
ko,5,359000,362000,fixed,2300,,1311
ko,5,362000,365000,fixed,2420,,1312
ko,5,365000,368000,fixed,2540,,1313
ko,5,368000,371000,fixed,2660,,1314
ko,5,371000,374000,fixed,2790,,1315
ko,5,374000,377000,fixed,2910,,1316
ko,5,377000,380000,fixed,3030,,1317
ko,5,380000,383000,fixed,3150,,1318
ko,5,383000,386000,fixed,3280,,1319
ko,5,386000,389000,fixed,3400,,1320
ko,5,389000,392000,fixed,3520,,1321
ko,5,392000,395000,fixed,3640,,1322
ko,5,395000,398000,fixed,3770,,1323
ko,5,398000,401000,fixed,3890,,1324
ko,5,401000,404000,fixed,4010,,1325
ko,5,404000,407000,fixed,4140,,1326
ko,5,407000,410000,fixed,4260,,1327
ko,5,410000,413000,fixed,4380,,1328
ko,5,413000,416000,fixed,4500,,1329
ko,5,416000,419000,fixed,4630,,1330
ko,5,419000,422000,fixed,4750,,1331
ko,5,422000,425000,fixed,4870,,1332
ko,5,425000,428000,fixed,4990,,1333
ko,5,428000,431000,fixed,5120,,1334
ko,5,431000,434000,fixed,5240,,1335
ko,5,434000,437000,fixed,5360,,1336
ko,5,437000,440000,fixed,5480,,1337
ko,5,440000,443000,fixed,5610,,1338
ko,5,443000,446000,fixed,5730,,1339
ko,5,446000,449000,fixed,5850,,1340
ko,5,449000,452000,fixed,5970,,1341
ko,5,452000,455000,fixed,6100,,1342
ko,5,455000,458000,fixed,6220,,1343
ko,5,458000,461000,fixed,6340,,1344
ko,5,461000,464000,fixed,6460,,1345
ko,5,464000,467000,fixed,6590,,1346
ko,5,467000,470000,fixed,6710,,1347
ko,5,470000,473000,fixed,6830,,1348
ko,5,473000,476000,fixed,6950,,1349
ko,5,476000,479000,fixed,7080,,1350
ko,5,479000,482000,fixed,7200,,1351
ko,5,482000,485000,fixed,7320,,1352
ko,5,485000,488000,fixed,7440,,1353
ko,5,488000,491000,fixed,7570,,1354
ko,5,491000,494000,fixed,7690,,1355
ko,5,494000,497000,fixed,7810,,1356
ko,5,497000,500000,fixed,7930,,1357
ko,5,500000,503000,fixed,8060,,1358
ko,5,503000,506000,fixed,8180,,1359
ko,5,506000,509000,fixed,8310,,1360
ko,5,509000,512000,fixed,8560,,1361
ko,5,512000,515000,fixed,8800,,1362
ko,5,515000,518000,fixed,9050,,1363
ko,5,518000,521000,fixed,9290,,1364
ko,5,521000,524000,fixed,9540,,1365
ko,5,524000,527000,fixed,9780,,1366
ko,5,527000,530000,fixed,10030,,1367
ko,5,530000,533000,fixed,10270,,1368
ko,5,533000,536000,fixed,10520,,1369
ko,5,536000,539000,fixed,10760,,1370
ko,5,539000,542000,fixed,11010,,1371
ko,5,542000,545000,fixed,11250,,1372
ko,5,545000,548000,fixed,11500,,1373
ko,5,548000,551000,fixed,11740,,1374
ko,5,551000,554000,fixed,12020,,1375
ko,5,554000,557000,fixed,12290,,1376
ko,5,557000,560000,fixed,12570,,1377
ko,5,560000,563000,fixed,12840,,1378
ko,5,563000,566000,fixed,13120,,1379
ko,5,566000,569000,fixed,13400,,1380
ko,5,569000,572000,fixed,13670,,1381
ko,5,572000,575000,fixed,13950,,1382
ko,5,575000,578000,fixed,14220,,1383
ko,5,578000,581000,fixed,14500,,1384
ko,5,581000,584000,fixed,14770,,1385
ko,5,584000,587000,fixed,15050,,1386
ko,5,587000,590000,fixed,15330,,1387
ko,5,590000,593000,fixed,15600,,1388
ko,5,593000,596000,fixed,15880,,1389
ko,5,596000,599000,fixed,16150,,1390
ko,5,599000,602000,fixed,16430,,1391
ko,5,602000,605000,fixed,16700,,1392
ko,5,605000,608000,fixed,16980,,1393
ko,5,608000,611000,fixed,17250,,1394
ko,5,611000,614000,fixed,17530,,1395
ko,5,614000,617000,fixed,17810,,1396
ko,5,617000,620000,fixed,18080,,1397
ko,5,620000,623000,fixed,18360,,1398
ko,5,623000,626000,fixed,18630,,1399
ko,5,626000,629000,fixed,18910,,1400
ko,5,629000,632000,fixed,19180,,1401
ko,5,632000,635000,fixed,19460,,1402
ko,5,635000,638000,fixed,19740,,1403
ko,5,638000,641000,fixed,20240,,1404
ko,5,641000,644000,fixed,20790,,1405
ko,5,644000,647000,fixed,21340,,1406
ko,5,647000,650000,fixed,21890,,1407
ko,5,650000,653000,fixed,22440,,1408
ko,5,653000,656000,fixed,22990,,1409
ko,5,656000,659000,fixed,23540,,1410
ko,5,659000,662000,fixed,24100,,1411
ko,5,662000,665000,fixed,24650,,1412
ko,5,665000,668000,fixed,25200,,1413
ko,5,668000,671000,fixed,25750,,1414
ko,5,671000,674000,fixed,26300,,1415
ko,5,674000,677000,fixed,26850,,1416
ko,5,677000,680000,fixed,27400,,1417
ko,5,680000,683000,fixed,27950,,1418
ko,5,683000,686000,fixed,28510,,1419
ko,5,686000,689000,fixed,29060,,1420
ko,5,689000,692000,fixed,29610,,1421
ko,5,692000,695000,fixed,30160,,1422
ko,5,695000,698000,fixed,30710,,1423
ko,5,698000,701000,fixed,31260,,1424
ko,5,701000,704000,fixed,31810,,1425
ko,5,704000,707000,fixed,32370,,1426
ko,5,707000,710000,fixed,32920,,1427
ko,5,710000,713000,fixed,33530,,1428
ko,5,713000,716000,fixed,34140,,1429
ko,5,716000,719000,fixed,34750,,1430
ko,5,719000,722000,fixed,35370,,1431
ko,5,722000,725000,fixed,35980,,1432
ko,5,725000,728000,fixed,36590,,1433
ko,5,728000,731000,fixed,37210,,1434
ko,5,731000,734000,fixed,37820,,1435
ko,5,734000,737000,fixed,38430,,1436
ko,5,737000,740000,fixed,39040,,1437
ko,5,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":39350,""rate_numerator"":2042,""rate_denominator"":10000}",1438
ko,5,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":49560,""rate_numerator"":23483,""rate_denominator"":100000}",1439
ko,5,960000,1710000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":89480,""rate_numerator"":33693,""rate_denominator"":100000}",1440
ko,5,1710000,2130000,marginal_round_10,,"{""base_amount"":1710000,""base_tax"":342180,""rate_numerator"":4084,""rate_denominator"":10000}",1441
ko,5,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":517110,""rate_numerator"":4084,""rate_denominator"":10000}",1442
ko,5,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":538880,""rate_numerator"":4084,""rate_denominator"":10000}",1443
ko,5,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":560660,""rate_numerator"":4084,""rate_denominator"":10000}",1444
ko,5,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":582440,""rate_numerator"":4084,""rate_denominator"":10000}",1445
ko,5,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1092940,""rate_numerator"":45945,""rate_denominator"":100000}",1446
ko,6,0,105000,fixed,0,,1447
ko,6,105000,107000,fixed,0,,1448
ko,6,107000,109000,fixed,0,,1449
ko,6,109000,111000,fixed,0,,1450
ko,6,111000,113000,fixed,0,,1451
ko,6,113000,115000,fixed,0,,1452
ko,6,115000,117000,fixed,0,,1453
ko,6,117000,119000,fixed,0,,1454
ko,6,119000,121000,fixed,0,,1455
ko,6,121000,123000,fixed,0,,1456
ko,6,123000,125000,fixed,0,,1457
ko,6,125000,127000,fixed,0,,1458
ko,6,127000,129000,fixed,0,,1459
ko,6,129000,131000,fixed,0,,1460
ko,6,131000,133000,fixed,0,,1461
ko,6,133000,135000,fixed,0,,1462
ko,6,135000,137000,fixed,0,,1463
ko,6,137000,139000,fixed,0,,1464
ko,6,139000,141000,fixed,0,,1465
ko,6,141000,143000,fixed,0,,1466
ko,6,143000,145000,fixed,0,,1467
ko,6,145000,147000,fixed,0,,1468
ko,6,147000,149000,fixed,0,,1469
ko,6,149000,151000,fixed,0,,1470
ko,6,151000,153000,fixed,0,,1471
ko,6,153000,155000,fixed,0,,1472
ko,6,155000,157000,fixed,0,,1473
ko,6,157000,159000,fixed,0,,1474
ko,6,159000,161000,fixed,0,,1475
ko,6,161000,163000,fixed,0,,1476
ko,6,163000,165000,fixed,0,,1477
ko,6,165000,167000,fixed,0,,1478
ko,6,167000,169000,fixed,0,,1479
ko,6,169000,171000,fixed,0,,1480
ko,6,171000,173000,fixed,0,,1481
ko,6,173000,175000,fixed,0,,1482
ko,6,175000,177000,fixed,0,,1483
ko,6,177000,179000,fixed,0,,1484
ko,6,179000,181000,fixed,0,,1485
ko,6,181000,183000,fixed,0,,1486
ko,6,183000,185000,fixed,0,,1487
ko,6,185000,187000,fixed,0,,1488
ko,6,187000,189000,fixed,0,,1489
ko,6,189000,191000,fixed,0,,1490
ko,6,191000,193000,fixed,0,,1491
ko,6,193000,195000,fixed,0,,1492
ko,6,195000,197000,fixed,0,,1493
ko,6,197000,199000,fixed,0,,1494
ko,6,199000,201000,fixed,0,,1495
ko,6,201000,203000,fixed,0,,1496
ko,6,203000,205000,fixed,0,,1497
ko,6,205000,207000,fixed,0,,1498
ko,6,207000,209000,fixed,0,,1499
ko,6,209000,211000,fixed,0,,1500
ko,6,211000,213000,fixed,0,,1501
ko,6,213000,215000,fixed,0,,1502
ko,6,215000,217000,fixed,0,,1503
ko,6,217000,219000,fixed,0,,1504
ko,6,219000,221000,fixed,0,,1505
ko,6,221000,224000,fixed,0,,1506
ko,6,224000,227000,fixed,0,,1507
ko,6,227000,230000,fixed,0,,1508
ko,6,230000,233000,fixed,0,,1509
ko,6,233000,236000,fixed,0,,1510
ko,6,236000,239000,fixed,0,,1511
ko,6,239000,242000,fixed,0,,1512
ko,6,242000,245000,fixed,0,,1513
ko,6,245000,248000,fixed,0,,1514
ko,6,248000,251000,fixed,0,,1515
ko,6,251000,254000,fixed,0,,1516
ko,6,254000,257000,fixed,0,,1517
ko,6,257000,260000,fixed,0,,1518
ko,6,260000,263000,fixed,0,,1519
ko,6,263000,266000,fixed,0,,1520
ko,6,266000,269000,fixed,0,,1521
ko,6,269000,272000,fixed,0,,1522
ko,6,272000,275000,fixed,0,,1523
ko,6,275000,278000,fixed,0,,1524
ko,6,278000,281000,fixed,0,,1525
ko,6,281000,284000,fixed,0,,1526
ko,6,284000,287000,fixed,0,,1527
ko,6,287000,290000,fixed,0,,1528
ko,6,290000,293000,fixed,0,,1529
ko,6,293000,296000,fixed,0,,1530
ko,6,296000,299000,fixed,0,,1531
ko,6,299000,302000,fixed,0,,1532
ko,6,302000,305000,fixed,0,,1533
ko,6,305000,308000,fixed,0,,1534
ko,6,308000,311000,fixed,0,,1535
ko,6,311000,314000,fixed,0,,1536
ko,6,314000,317000,fixed,0,,1537
ko,6,317000,320000,fixed,0,,1538
ko,6,320000,323000,fixed,0,,1539
ko,6,323000,326000,fixed,0,,1540
ko,6,326000,329000,fixed,0,,1541
ko,6,329000,332000,fixed,0,,1542
ko,6,332000,335000,fixed,0,,1543
ko,6,335000,338000,fixed,0,,1544
ko,6,338000,341000,fixed,0,,1545
ko,6,341000,344000,fixed,0,,1546
ko,6,344000,347000,fixed,0,,1547
ko,6,347000,350000,fixed,190,,1548
ko,6,350000,353000,fixed,320,,1549
ko,6,353000,356000,fixed,440,,1550
ko,6,356000,359000,fixed,560,,1551
ko,6,359000,362000,fixed,680,,1552
ko,6,362000,365000,fixed,810,,1553
ko,6,365000,368000,fixed,930,,1554
ko,6,368000,371000,fixed,1050,,1555
ko,6,371000,374000,fixed,1170,,1556
ko,6,374000,377000,fixed,1300,,1557
ko,6,377000,380000,fixed,1420,,1558
ko,6,380000,383000,fixed,1540,,1559
ko,6,383000,386000,fixed,1660,,1560
ko,6,386000,389000,fixed,1790,,1561
ko,6,389000,392000,fixed,1910,,1562
ko,6,392000,395000,fixed,2030,,1563
ko,6,395000,398000,fixed,2150,,1564
ko,6,398000,401000,fixed,2280,,1565
ko,6,401000,404000,fixed,2400,,1566
ko,6,404000,407000,fixed,2520,,1567
ko,6,407000,410000,fixed,2640,,1568
ko,6,410000,413000,fixed,2770,,1569
ko,6,413000,416000,fixed,2890,,1570
ko,6,416000,419000,fixed,3010,,1571
ko,6,419000,422000,fixed,3130,,1572
ko,6,422000,425000,fixed,3260,,1573
ko,6,425000,428000,fixed,3380,,1574
ko,6,428000,431000,fixed,3500,,1575
ko,6,431000,434000,fixed,3620,,1576
ko,6,434000,437000,fixed,3750,,1577
ko,6,437000,440000,fixed,3870,,1578
ko,6,440000,443000,fixed,3990,,1579
ko,6,443000,446000,fixed,4110,,1580
ko,6,446000,449000,fixed,4240,,1581
ko,6,449000,452000,fixed,4360,,1582
ko,6,452000,455000,fixed,4480,,1583
ko,6,455000,458000,fixed,4600,,1584
ko,6,458000,461000,fixed,4730,,1585
ko,6,461000,464000,fixed,4850,,1586
ko,6,464000,467000,fixed,4970,,1587
ko,6,467000,470000,fixed,5090,,1588
ko,6,470000,473000,fixed,5220,,1589
ko,6,473000,476000,fixed,5340,,1590
ko,6,476000,479000,fixed,5460,,1591
ko,6,479000,482000,fixed,5580,,1592
ko,6,482000,485000,fixed,5710,,1593
ko,6,485000,488000,fixed,5830,,1594
ko,6,488000,491000,fixed,5950,,1595
ko,6,491000,494000,fixed,6070,,1596
ko,6,494000,497000,fixed,6200,,1597
ko,6,497000,500000,fixed,6320,,1598
ko,6,500000,503000,fixed,6440,,1599
ko,6,503000,506000,fixed,6570,,1600
ko,6,506000,509000,fixed,6690,,1601
ko,6,509000,512000,fixed,6810,,1602
ko,6,512000,515000,fixed,6930,,1603
ko,6,515000,518000,fixed,7060,,1604
ko,6,518000,521000,fixed,7180,,1605
ko,6,521000,524000,fixed,7300,,1606
ko,6,524000,527000,fixed,7420,,1607
ko,6,527000,530000,fixed,7550,,1608
ko,6,530000,533000,fixed,7670,,1609
ko,6,533000,536000,fixed,7790,,1610
ko,6,536000,539000,fixed,7910,,1611
ko,6,539000,542000,fixed,8040,,1612
ko,6,542000,545000,fixed,8160,,1613
ko,6,545000,548000,fixed,8280,,1614
ko,6,548000,551000,fixed,8500,,1615
ko,6,551000,554000,fixed,8780,,1616
ko,6,554000,557000,fixed,9060,,1617
ko,6,557000,560000,fixed,9330,,1618
ko,6,560000,563000,fixed,9610,,1619
ko,6,563000,566000,fixed,9880,,1620
ko,6,566000,569000,fixed,10160,,1621
ko,6,569000,572000,fixed,10430,,1622
ko,6,572000,575000,fixed,10710,,1623
ko,6,575000,578000,fixed,10990,,1624
ko,6,578000,581000,fixed,11260,,1625
ko,6,581000,584000,fixed,11540,,1626
ko,6,584000,587000,fixed,11810,,1627
ko,6,587000,590000,fixed,12090,,1628
ko,6,590000,593000,fixed,12360,,1629
ko,6,593000,596000,fixed,12640,,1630
ko,6,596000,599000,fixed,12920,,1631
ko,6,599000,602000,fixed,13190,,1632
ko,6,602000,605000,fixed,13470,,1633
ko,6,605000,608000,fixed,13740,,1634
ko,6,608000,611000,fixed,14020,,1635
ko,6,611000,614000,fixed,14290,,1636
ko,6,614000,617000,fixed,14570,,1637
ko,6,617000,620000,fixed,14850,,1638
ko,6,620000,623000,fixed,15120,,1639
ko,6,623000,626000,fixed,15400,,1640
ko,6,626000,629000,fixed,15670,,1641
ko,6,629000,632000,fixed,15950,,1642
ko,6,632000,635000,fixed,16220,,1643
ko,6,635000,638000,fixed,16500,,1644
ko,6,638000,641000,fixed,16780,,1645
ko,6,641000,644000,fixed,17050,,1646
ko,6,644000,647000,fixed,17330,,1647
ko,6,647000,650000,fixed,17600,,1648
ko,6,650000,653000,fixed,17880,,1649
ko,6,653000,656000,fixed,18150,,1650
ko,6,656000,659000,fixed,18430,,1651
ko,6,659000,662000,fixed,18700,,1652
ko,6,662000,665000,fixed,18980,,1653
ko,6,665000,668000,fixed,19260,,1654
ko,6,668000,671000,fixed,19530,,1655
ko,6,671000,674000,fixed,19830,,1656
ko,6,674000,677000,fixed,20380,,1657
ko,6,677000,680000,fixed,20930,,1658
ko,6,680000,683000,fixed,21480,,1659
ko,6,683000,686000,fixed,22030,,1660
ko,6,686000,689000,fixed,22580,,1661
ko,6,689000,692000,fixed,23140,,1662
ko,6,692000,695000,fixed,23690,,1663
ko,6,695000,698000,fixed,24240,,1664
ko,6,698000,701000,fixed,24790,,1665
ko,6,701000,704000,fixed,25340,,1666
ko,6,704000,707000,fixed,25890,,1667
ko,6,707000,710000,fixed,26450,,1668
ko,6,710000,713000,fixed,27070,,1669
ko,6,713000,716000,fixed,27680,,1670
ko,6,716000,719000,fixed,28290,,1671
ko,6,719000,722000,fixed,28900,,1672
ko,6,722000,725000,fixed,29520,,1673
ko,6,725000,728000,fixed,30130,,1674
ko,6,728000,731000,fixed,30740,,1675
ko,6,731000,734000,fixed,31350,,1676
ko,6,734000,737000,fixed,31970,,1677
ko,6,737000,740000,fixed,32580,,1678
ko,6,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":32890,""rate_numerator"":2042,""rate_denominator"":10000}",1679
ko,6,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":43100,""rate_numerator"":23483,""rate_denominator"":100000}",1680
ko,6,960000,1710000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":83020,""rate_numerator"":33693,""rate_denominator"":100000}",1681
ko,6,1710000,2130000,marginal_round_10,,"{""base_amount"":1710000,""base_tax"":335720,""rate_numerator"":4084,""rate_denominator"":10000}",1682
ko,6,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":510640,""rate_numerator"":4084,""rate_denominator"":10000}",1683
ko,6,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":532420,""rate_numerator"":4084,""rate_denominator"":10000}",1684
ko,6,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":554200,""rate_numerator"":4084,""rate_denominator"":10000}",1685
ko,6,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":575980,""rate_numerator"":4084,""rate_denominator"":10000}",1686
ko,6,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1086480,""rate_numerator"":45945,""rate_denominator"":100000}",1687
ko,7,0,105000,fixed,0,,1688
ko,7,105000,107000,fixed,0,,1689
ko,7,107000,109000,fixed,0,,1690
ko,7,109000,111000,fixed,0,,1691
ko,7,111000,113000,fixed,0,,1692
ko,7,113000,115000,fixed,0,,1693
ko,7,115000,117000,fixed,0,,1694
ko,7,117000,119000,fixed,0,,1695
ko,7,119000,121000,fixed,0,,1696
ko,7,121000,123000,fixed,0,,1697
ko,7,123000,125000,fixed,0,,1698
ko,7,125000,127000,fixed,0,,1699
ko,7,127000,129000,fixed,0,,1700
ko,7,129000,131000,fixed,0,,1701
ko,7,131000,133000,fixed,0,,1702
ko,7,133000,135000,fixed,0,,1703
ko,7,135000,137000,fixed,0,,1704
ko,7,137000,139000,fixed,0,,1705
ko,7,139000,141000,fixed,0,,1706
ko,7,141000,143000,fixed,0,,1707
ko,7,143000,145000,fixed,0,,1708
ko,7,145000,147000,fixed,0,,1709
ko,7,147000,149000,fixed,0,,1710
ko,7,149000,151000,fixed,0,,1711
ko,7,151000,153000,fixed,0,,1712
ko,7,153000,155000,fixed,0,,1713
ko,7,155000,157000,fixed,0,,1714
ko,7,157000,159000,fixed,0,,1715
ko,7,159000,161000,fixed,0,,1716
ko,7,161000,163000,fixed,0,,1717
ko,7,163000,165000,fixed,0,,1718
ko,7,165000,167000,fixed,0,,1719
ko,7,167000,169000,fixed,0,,1720
ko,7,169000,171000,fixed,0,,1721
ko,7,171000,173000,fixed,0,,1722
ko,7,173000,175000,fixed,0,,1723
ko,7,175000,177000,fixed,0,,1724
ko,7,177000,179000,fixed,0,,1725
ko,7,179000,181000,fixed,0,,1726
ko,7,181000,183000,fixed,0,,1727
ko,7,183000,185000,fixed,0,,1728
ko,7,185000,187000,fixed,0,,1729
ko,7,187000,189000,fixed,0,,1730
ko,7,189000,191000,fixed,0,,1731
ko,7,191000,193000,fixed,0,,1732
ko,7,193000,195000,fixed,0,,1733
ko,7,195000,197000,fixed,0,,1734
ko,7,197000,199000,fixed,0,,1735
ko,7,199000,201000,fixed,0,,1736
ko,7,201000,203000,fixed,0,,1737
ko,7,203000,205000,fixed,0,,1738
ko,7,205000,207000,fixed,0,,1739
ko,7,207000,209000,fixed,0,,1740
ko,7,209000,211000,fixed,0,,1741
ko,7,211000,213000,fixed,0,,1742
ko,7,213000,215000,fixed,0,,1743
ko,7,215000,217000,fixed,0,,1744
ko,7,217000,219000,fixed,0,,1745
ko,7,219000,221000,fixed,0,,1746
ko,7,221000,224000,fixed,0,,1747
ko,7,224000,227000,fixed,0,,1748
ko,7,227000,230000,fixed,0,,1749
ko,7,230000,233000,fixed,0,,1750
ko,7,233000,236000,fixed,0,,1751
ko,7,236000,239000,fixed,0,,1752
ko,7,239000,242000,fixed,0,,1753
ko,7,242000,245000,fixed,0,,1754
ko,7,245000,248000,fixed,0,,1755
ko,7,248000,251000,fixed,0,,1756
ko,7,251000,254000,fixed,0,,1757
ko,7,254000,257000,fixed,0,,1758
ko,7,257000,260000,fixed,0,,1759
ko,7,260000,263000,fixed,0,,1760
ko,7,263000,266000,fixed,0,,1761
ko,7,266000,269000,fixed,0,,1762
ko,7,269000,272000,fixed,0,,1763
ko,7,272000,275000,fixed,0,,1764
ko,7,275000,278000,fixed,0,,1765
ko,7,278000,281000,fixed,0,,1766
ko,7,281000,284000,fixed,0,,1767
ko,7,284000,287000,fixed,0,,1768
ko,7,287000,290000,fixed,0,,1769
ko,7,290000,293000,fixed,0,,1770
ko,7,293000,296000,fixed,0,,1771
ko,7,296000,299000,fixed,0,,1772
ko,7,299000,302000,fixed,0,,1773
ko,7,302000,305000,fixed,0,,1774
ko,7,305000,308000,fixed,0,,1775
ko,7,308000,311000,fixed,0,,1776
ko,7,311000,314000,fixed,0,,1777
ko,7,314000,317000,fixed,0,,1778
ko,7,317000,320000,fixed,0,,1779
ko,7,320000,323000,fixed,0,,1780
ko,7,323000,326000,fixed,0,,1781
ko,7,326000,329000,fixed,0,,1782
ko,7,329000,332000,fixed,0,,1783
ko,7,332000,335000,fixed,0,,1784
ko,7,335000,338000,fixed,0,,1785
ko,7,338000,341000,fixed,0,,1786
ko,7,341000,344000,fixed,0,,1787
ko,7,344000,347000,fixed,0,,1788
ko,7,347000,350000,fixed,0,,1789
ko,7,350000,353000,fixed,0,,1790
ko,7,353000,356000,fixed,0,,1791
ko,7,356000,359000,fixed,0,,1792
ko,7,359000,362000,fixed,0,,1793
ko,7,362000,365000,fixed,0,,1794
ko,7,365000,368000,fixed,0,,1795
ko,7,368000,371000,fixed,0,,1796
ko,7,371000,374000,fixed,0,,1797
ko,7,374000,377000,fixed,0,,1798
ko,7,377000,380000,fixed,0,,1799
ko,7,380000,383000,fixed,0,,1800
ko,7,383000,386000,fixed,0,,1801
ko,7,386000,389000,fixed,170,,1802
ko,7,389000,392000,fixed,300,,1803
ko,7,392000,395000,fixed,420,,1804
ko,7,395000,398000,fixed,540,,1805
ko,7,398000,401000,fixed,660,,1806
ko,7,401000,404000,fixed,790,,1807
ko,7,404000,407000,fixed,910,,1808
ko,7,407000,410000,fixed,1030,,1809
ko,7,410000,413000,fixed,1150,,1810
ko,7,413000,416000,fixed,1280,,1811
ko,7,416000,419000,fixed,1400,,1812
ko,7,419000,422000,fixed,1520,,1813
ko,7,422000,425000,fixed,1640,,1814
ko,7,425000,428000,fixed,1770,,1815
ko,7,428000,431000,fixed,1890,,1816
ko,7,431000,434000,fixed,2010,,1817
ko,7,434000,437000,fixed,2130,,1818
ko,7,437000,440000,fixed,2260,,1819
ko,7,440000,443000,fixed,2380,,1820
ko,7,443000,446000,fixed,2500,,1821
ko,7,446000,449000,fixed,2620,,1822
ko,7,449000,452000,fixed,2750,,1823
ko,7,452000,455000,fixed,2870,,1824
ko,7,455000,458000,fixed,2990,,1825
ko,7,458000,461000,fixed,3110,,1826
ko,7,461000,464000,fixed,3240,,1827
